Site Name,Lat,Lon,Model,Experiment,Year,Avg Ann CFFDI,DPY_HI,DPY_VH,"DPY_SEV",DPY_EXT,DPY_CAT,DPY_GE_HI,DPY_GE_VH,DPY_GE_SEV,DPY_GE_EXT
Cairns,-16.87,145.75,MIROC5,rcp45,2090,1912.95,31.37,1.27,0.03,0,0,32.67,1.3,0.03,0
Cairns,-16.87,145.75,MIROC5,rcp85,2030,1858.19,28.8,1.1,0.03,0,0,29.93,1.13,0.03,0
Cairns,-16.87,145.75,MIROC5,rcp85,2050,1889.11,30.6,1.37,0.03,0,0,32,1.4,0.03,0
Cairns,-16.87,145.75,MIROC5,rcp85,2070,1928.18,32.03,1.37,0.03,0,0,33.43,1.4,0.03,0
Cairns,-16.87,145.75,MIROC5,rcp85,2090,1926.55,32.8,1.57,0.03,0,0,34.4,1.6,0.03,0
Cairns,-16.87,145.75,OBS,historical,1995,1745.16,22.43,1,0,0,0,23.43,1,0,0
Canberra,-35.3,149.2,CESM1-CAM5,rcp45,2030,2704.06,45.77,18.5,1.9,0.2,0.03,66.4,20.63,2.13,0.23
Canberra,-35.3,149.2,CESM1-CAM5,rcp45,2050,2947.78,51.4,21.23,2.17,0.17,0.1,75.07,23.67,2.44,0.27
Canberra,-35.3,149.2,CESM1-CAM5,rcp45,2070,3008.64,51.87,21.97,2.27,0.17,0.1,76.38,24.51,2.54,0.27
Canberra,-35.3,149.2,CESM1-CAM5,rcp45,2090,3138.18,54,23.7,2.57,0.33,0.1,80.7,26.7,3,0.43
Canberra,-35.3,149.2,CESM1-CAM5,rcp85,2030,2859.74,49.53,19.93,2.13,0.2,0.03,71.82,22.29,2.36,0.23
Canberra,-35.3,149.2,CESM1-CAM5,rcp85,2050,3081.01,53.03,22.93,2.33,0.23,0.1,78.62,25.59,2.66,0.33
Canberra,-35.3,149.2,CESM1-CAM5,rcp85,2070,3331.35,57.77,25.43,3.13,0.4,0.1,86.83,29.06,3.63,0.5
Canberra,-35.3,149.2,CESM1-CAM5,rcp85,2090,3804.3,65.03,30.8,4.87,0.6,0.23,101.53,36.5,5.7,0.83
Canberra,-35.3,149.2,GFDL-ESM2M,rcp45,2030,3433.41,63.5,25,2.83,0.33,0.1,91.76,28.26,3.26,0.43
Canberra,-35.3,149.2,GFDL-ESM2M,rcp45,2050,2993.3,50.47,21.17,2.23,0.23,0.1,74.2,23.73,2.56,0.33
Canberra,-35.3,149.2,GFDL-ESM2M,rcp45,2070,3790.16,72.3,29.43,3.53,0.47,0.1,105.83,33.53,4.1,0.57
Canberra,-35.3,149.2,GFDL-ESM2M,rcp45,2090,3229.22,59.4,22.67,2.3,0.27,0.1,84.74,25.34,2.67,0.37
Canberra,-35.3,149.2,GFDL-ESM2M,rcp85,2030,3025.61,53.57,19.63,2,0.23,0.07,75.5,21.93,2.3,0.3
Canberra,-35.3,149.2,GFDL-ESM2M,rcp85,2050,3393.49,61.77,25.37,2.77,0.4,0.1,90.41,28.64,3.27,0.5
Canberra,-35.3,149.2,GFDL-ESM2M,rcp85,2070,3704.32,70.17,27.67,3.33,0.47,0.1,101.74,31.57,3.9,0.57
Canberra,-35.3,149.2,GFDL-ESM2M,rcp85,2090,4595.75,87.3,40.03,5.87,1.03,0.23,134.46,47.16,7.13,1.26
Canberra,-35.3,149.2,MIROC5,rcp45,2030,2737.64,48.53,18.5,1.7,0.17,0.07,68.97,20.44,1.94,0.24
Canberra,-35.3,149.2,MIROC5,rcp45,2050,2754.37,48.67,18.83,1.77,0.13,0.07,69.47,20.8,1.97,0.2
Canberra,-35.3,149.2,MIROC5,rcp45,2070,2740.45,47.77,19.23,1.87,0.23,0.03,69.13,21.36,2.13,0.26
Canberra,-35.3,149.2,MIROC5,rcp45,2090,2963.92,52.63,21.77,2.17,0.2,0.1,76.87,24.24,2.47,0.3
Canberra,-35.3,149.2,MIROC5,rcp85,2030,2748.67,47.5,18.73,1.73,0.17,0.07,68.2,20.7,1.97,0.24
Canberra,-35.3,149.2,MIROC5,rcp85,2050,2784.63,47.9,19.4,1.9,0.2,0.07,69.47,21.57,2.17,0.27
Canberra,-35.3,149.2,MIROC5,rcp85,2070,2852.81,49.6,20.43,2.03,0.2,0.1,72.36,22.76,2.33,0.3
Canberra,-35.3,149.2,MIROC5,rcp85,2090,2796.62,47.93,20.3,2.07,0.23,0.1,70.63,22.7,2.4,0.33
Canberra,-35.3,149.2,OBS,historical,1995,2634.83,45.37,16.07,1.43,0.2,0,63.07,17.7,1.63,0.2
Carnarvon,-24.89,113.67,CESM1-CAM5,rcp45,2030,3731.3,85.53,15.2,0.77,0.13,0,101.63,16.1,0.9,0.13
Carnarvon,-24.89,113.67,CESM1-CAM5,rcp45,2050,4211.59,108.37,20.67,1.27,0.13,0,130.44,22.07,1.4,0.13
Carnarvon,-24.89,113.67,CESM1-CAM5,rcp45,2070,4344.27,110.83,23,1.4,0.17,0,135.4,24.57,1.57,0.17
Carnarvon,-24.89,113.67,CESM1-CAM5,rcp45,2090,4380.61,113.37,24.3,1.5,0.17,0,139.34,25.97,1.67,0.17
Carnarvon,-24.89,113.67,CESM1-CAM5,rcp85,2030,3839.67,91.03,16.1,0.87,0.13,0,108.13,17.1,1,0.13
Carnarvon,-24.89,113.67,CESM1-CAM5,rcp85,2050,4734.72,131.4,28.93,1.73,0.17,0.03,162.26,30.86,1.93,0.2
Carnarvon,-24.89,113.67,CESM1-CAM5,rcp85,2070,4465.06,118.67,25.73,1.7,0.17,0.03,146.3,27.63,1.9,0.2
Carnarvon,-24.89,113.67,CESM1-CAM5,rcp85,2090,4846.12,136.63,32.2,2.17,0.2,0.07,171.27,34.64,2.44,0.27
Carnarvon,-24.89,113.67,GFDL-ESM2M,rcp45,2030,5843.34,188.73,49.1,2.8,0.33,0.07,241.03,52.3,3.2,0.4
Carnarvon,-24.89,113.67,GFDL-ESM2M,rcp45,2050,4641.11,132.4,27.5,1.33,0.13,0,161.36,28.96,1.46,0.13
Carnarvon,-24.89,113.67,GFDL-ESM2M,rcp45,2070,5603.94,181.43,43.43,2.33,0.13,0.03,227.35,45.92,2.49,0.16
Carnarvon,-24.89,113.67,GFDL-ESM2M,rcp45,2090,4671.55,130.47,28.6,1.43,0.13,0,160.63,30.16,1.56,0.13
Carnarvon,-24.89,113.67,GFDL-ESM2M,rcp85,2030,4760.88,140.3,28.1,1.57,0.1,0.03,170.1,29.8,1.7,0.13
Carnarvon,-24.89,113.67,GFDL-ESM2M,rcp85,2050,5494.01,177.63,41.87,2.17,0.17,0.07,221.91,44.28,2.41,0.24
Carnarvon,-24.89,113.67,GFDL-ESM2M,rcp85,2070,5303.81,166.1,38.03,2.3,0.17,0.07,206.67,40.57,2.54,0.24
Carnarvon,-24.89,113.67,GFDL-ESM2M,rcp85,2090,6420.89,204.43,61.17,3.73,0.4,0.1,269.83,65.4,4.23,0.5
Carnarvon,-24.89,113.67,MIROC5,rcp45,2030,3716.39,85.33,14.6,0.77,0.13,0,100.83,15.5,0.9,0.13
Carnarvon,-24.89,113.67,MIROC5,rcp45,2050,3660.9,82.67,14.47,0.77,0.13,0,98.04,15.37,0.9,0.13
Carnarvon,-24.89,113.67,MIROC5,rcp45,2070,3575.01,79.7,13.6,0.73,0.13,0,94.16,14.46,0.86,0.13
Carnarvon,-24.89,113.67,MIROC5,rcp45,2090,3774.58,88.1,15.5,0.97,0.13,0,104.7,16.6,1.1,0.13
Carnarvon,-24.89,113.67,MIROC5,rcp85,2030,3700.06,84.07,14.7,0.77,0.13,0,99.67,15.6,0.9,0.13
Carnarvon,-24.89,113.67,MIROC5,rcp85,2050,3854.87,90.4,16.67,0.83,0.13,0,108.03,17.63,0.96,0.13
Carnarvon,-24.89,113.67,MIROC5,rcp85,2070,3824.67,88.57,17.27,1.03,0.17,0,107.04,18.47,1.2,0.17
Carnarvon,-24.89,113.67,MIROC5,rcp85,2090,3623.83,81.07,14.57,0.9,0.13,0,96.67,15.6,1.03,0.13
Carnarvon,-24.89,113.67,OBS,historical,1995,3583.31,79.5,12.43,0.6,0.13,0,92.66,13.16,0.73,0.13
Ceduna,-32.13,133.7,CESM1-CAM5,rcp45,2030,4932.2,71.47,37.97,11.13,3.03,0.8,124.4,52.93,14.96,3.83
Ceduna,-32.13,133.7,CESM1-CAM5,rcp45,2050,5173.54,76.5,39.17,11.97,3.63,0.9,132.17,55.67,16.5,4.53
Ceduna,-32.13,133.7,CESM1-CAM5,rcp45,2070,5238.17,77.13,39.13,12.67,3.57,1.1,133.6,56.47,17.34,4.67
Ceduna,-32.13,133.7,CESM1-CAM5,rcp45,2090,5370.79,79.57,39.57,13.03,3.87,1.23,137.27,57.7,18.13,5.1
Ceduna,-32.13,133.7,CESM1-CAM5,rcp85,2030,4986.74,71.57,38.27,11.63,3.1,0.77,125.34,53.77,15.5,3.87
Ceduna,-32.13,133.7,CESM1-CAM5,rcp85,2050,5366.58,81.5,39.93,12.97,3.57,1.2,139.17,57.67,17.74,4.77
Ceduna,-32.13,133.7,CESM1-CAM5,rcp85,2070,5554.28,85.57,40.47,13.4,4.47,1.43,145.34,59.77,19.3,5.9
Ceduna,-32.13,133.7,CESM1-CAM5,rcp85,2090,5917.5,93.87,42.9,14.57,5.1,1.93,158.37,64.5,21.6,7.03
Ceduna,-32.13,133.7,GFDL-ESM2M,rcp45,2030,5963.9,103.47,44.6,13.97,4.4,1.47,167.91,64.44,19.84,5.87
Ceduna,-32.13,133.7,GFDL-ESM2M,rcp45,2050,5494.47,86.1,41.43,12.7,3.87,1.27,145.37,59.27,17.84,5.14
Ceduna,-32.13,133.7,GFDL-ESM2M,rcp45,2070,5923.71,99.9,44.1,14.1,4.53,1.53,164.16,64.26,20.16,6.06
Ceduna,-32.13,133.7,GFDL-ESM2M,rcp45,2090,5441.8,81.57,41.33,13.1,3.6,1.13,140.73,59.16,17.83,4.73
Ceduna,-32.13,133.7,GFDL-ESM2M,rcp85,2030,5452.14,84.37,41.27,13.03,3.37,1.13,143.17,58.8,17.53,4.5
Ceduna,-32.13,133.7,GFDL-ESM2M,rcp85,2050,5755.29,93.9,42.8,13.57,4.37,1.47,156.11,62.21,19.41,5.84
Ceduna,-32.13,133.7,GFDL-ESM2M,rcp85,2070,5914.33,96.17,43.5,13.93,4.7,1.73,160.03,63.86,20.36,6.43
Ceduna,-32.13,133.7,GFDL-ESM2M,rcp85,2090,6453.48,112.7,47.07,15.63,5.27,2.43,183.1,70.4,23.33,7.7
Ceduna,-32.13,133.7,MIROC5,rcp45,2030,4926,70.07,37.93,11.87,2.8,0.73,123.4,53.33,15.4,3.53
Ceduna,-32.13,133.7,MIROC5,rcp45,2050,4880.19,68.63,37.73,11.67,2.7,0.7,121.43,52.8,15.07,3.4
Ceduna,-32.13,133.7,MIROC5,rcp45,2070,4934.73,69.87,37.77,11.87,2.9,0.77,123.18,53.31,15.54,3.67
Ceduna,-32.13,133.7,MIROC5,rcp45,2090,5042.46,71.9,38.73,12.4,2.97,0.8,126.8,54.9,16.17,3.77
Ceduna,-32.13,133.7,MIROC5,rcp85,2030,4827.16,68.1,37.33,11.4,2.63,0.67,120.13,52.03,14.7,3.3
Ceduna,-32.13,133.7,MIROC5,rcp85,2050,4990.04,71.77,37.97,12.13,3,0.77,125.64,53.87,15.9,3.77
Ceduna,-32.13,133.7,MIROC5,rcp85,2070,4934.41,69.13,37.9,12.03,2.87,0.73,122.66,53.53,15.63,3.6
Ceduna,-32.13,133.7,MIROC5,rcp85,2090,4938.36,68.4,37.47,12.13,3.27,0.73,122,53.6,16.13,4
Ceduna,-32.13,133.7,OBS,historical,1995,4848.72,67.63,36.77,11.07,2.63,0.67,118.77,51.14,14.37,3.3
Charleville,-26.42,146.25,CESM1-CAM5,rcp45,2030,6404.71,132.7,84.57,8.03,0.23,0,225.53,92.83,8.26,0.23
Charleville,-26.42,146.25,CESM1-CAM5,rcp45,2050,6877.98,127.1,95.7,10.77,0.57,0,234.14,107.04,11.34,0.57
Charleville,-26.42,146.25,CESM1-CAM5,rcp45,2070,6779.33,128.43,94.77,9.57,0.43,0,233.2,104.77,10,0.43
Charleville,-26.42,146.25,CESM1-CAM5,rcp45,2090,6993.74,126.23,100.17,10.83,0.6,0,237.83,111.6,11.43,0.6
Charleville,-26.42,146.25,CESM1-CAM5,rcp85,2030,6544.98,127.73,90.2,8.13,0.4,0,226.46,98.73,8.53,0.4
Charleville,-26.42,146.25,CESM1-CAM5,rcp85,2050,7465.36,128.93,109.43,12.43,0.83,0,251.62,122.69,13.26,0.83
Charleville,-26.42,146.25,CESM1-CAM5,rcp85,2070,7399.17,124.1,108.07,13.13,0.83,0.03,246.16,122.06,13.99,0.86
Charleville,-26.42,146.25,CESM1-CAM5,rcp85,2090,7788.8,122.57,114.3,16.17,1.23,0.07,254.34,131.77,17.47,1.3
Charleville,-26.42,146.25,GFDL-ESM2M,rcp45,2030,8661.58,128.9,135.17,18.17,1.33,0.17,283.74,154.84,19.67,1.5
Charleville,-26.42,146.25,GFDL-ESM2M,rcp45,2050,7501.4,137.4,108.6,12.27,0.83,0,259.1,121.7,13.1,0.83
Charleville,-26.42,146.25,GFDL-ESM2M,rcp45,2070,9126.48,123.43,142.93,22.4,1.8,0.17,290.73,167.3,24.37,1.97
Charleville,-26.42,146.25,GFDL-ESM2M,rcp45,2090,7682.47,133.37,116.87,12.13,0.53,0.07,262.97,129.6,12.73,0.6
Charleville,-26.42,146.25,GFDL-ESM2M,rcp85,2030,7894,130.73,122.87,13.23,0.77,0.07,267.67,136.94,14.07,0.84
Charleville,-26.42,146.25,GFDL-ESM2M,rcp85,2050,8823.53,119.17,136.9,21.17,1.9,0.17,279.31,160.14,23.24,2.07
Charleville,-26.42,146.25,GFDL-ESM2M,rcp85,2070,8870.88,121.77,142.37,19.23,1.8,0.17,285.34,163.57,21.2,1.97
Charleville,-26.42,146.25,GFDL-ESM2M,rcp85,2090,10112.63,109.7,161.2,30.17,3.3,0.3,304.67,194.97,33.77,3.6
Charleville,-26.42,146.25,MIROC5,rcp45,2030,6499.33,130.7,88.87,7.67,0.3,0,227.54,96.84,7.97,0.3
Charleville,-26.42,146.25,MIROC5,rcp45,2050,6400.76,129.53,84.93,8.17,0.33,0,222.96,93.43,8.5,0.33
Charleville,-26.42,146.25,MIROC5,rcp45,2070,6524.42,132,88.1,8.3,0.3,0,228.7,96.7,8.6,0.3
Charleville,-26.42,146.25,MIROC5,rcp45,2090,6822.85,129.5,95.87,9.5,0.47,0,235.34,105.84,9.97,0.47
Charleville,-26.42,146.25,MIROC5,rcp85,2030,6532.95,129.07,88.8,8.63,0.33,0,226.83,97.76,8.96,0.33
Charleville,-26.42,146.25,MIROC5,rcp85,2050,6772.58,129.33,93.5,9.73,0.47,0,233.03,103.7,10.2,0.47
Charleville,-26.42,146.25,MIROC5,rcp85,2070,6556.09,129.03,90,8.5,0.37,0,227.9,98.87,8.87,0.37
Charleville,-26.42,146.25,MIROC5,rcp85,2090,6626.99,128.5,91.57,9.13,0.4,0,229.6,101.1,9.53,0.4
Charleville,-26.42,146.25,OBS,historical,1995,6416.14,129.5,84.93,7.07,0.2,0,221.7,92.2,7.27,0.2
Cobar,-31.49,145.83,CESM1-CAM5,rcp45,2030,5145.28,105.67,55.97,5.4,0.57,0.1,167.71,62.04,6.07,0.67
Cobar,-31.49,145.83,CESM1-CAM5,rcp45,2050,5694.18,110.63,66.67,7.5,0.9,0.13,185.83,75.2,8.53,1.03
Cobar,-31.49,145.83,CESM1-CAM5,rcp45,2070,5828.52,112.07,69.2,8.07,1.03,0.13,190.5,78.43,9.23,1.16
Cobar,-31.49,145.83,CESM1-CAM5,rcp45,2090,5921.39,112.43,71.6,8.5,0.97,0.13,193.63,81.2,9.6,1.1
Cobar,-31.49,145.83,CESM1-CAM5,rcp85,2030,5288.46,107.63,59.3,5.83,0.63,0.1,173.49,65.86,6.56,0.73
Cobar,-31.49,145.83,CESM1-CAM5,rcp85,2050,6207.72,117.2,76.3,9.37,0.97,0.2,204.04,86.84,10.54,1.17
Cobar,-31.49,145.83,CESM1-CAM5,rcp85,2070,6083.5,108.63,74.37,10.27,1.17,0.17,194.61,85.98,11.61,1.34
Cobar,-31.49,145.83,CESM1-CAM5,rcp85,2090,6473.63,115.1,80.07,12.07,1.5,0.2,208.94,93.84,13.77,1.7
Cobar,-31.49,145.83,GFDL-ESM2M,rcp45,2030,7072.96,120.87,94.5,12.33,1.27,0.23,229.2,108.33,13.83,1.5
Cobar,-31.49,145.83,GFDL-ESM2M,rcp45,2050,6048.31,119.2,71.37,8.87,0.9,0.13,200.47,81.27,9.9,1.03
Cobar,-31.49,145.83,GFDL-ESM2M,rcp45,2070,6976.64,119.27,90.1,13.4,1.3,0.27,224.34,105.07,14.97,1.57
Cobar,-31.49,145.83,GFDL-ESM2M,rcp45,2090,6112.42,121.1,73.53,8.63,0.9,0.13,204.29,83.19,9.66,1.03
Cobar,-31.49,145.83,GFDL-ESM2M,rcp85,2030,6121.52,120.8,73.7,8.63,0.97,0.17,204.27,83.47,9.77,1.14
Cobar,-31.49,145.83,GFDL-ESM2M,rcp85,2050,6884.06,117.63,89.73,12.7,1.5,0.27,221.83,104.2,14.47,1.77
Cobar,-31.49,145.83,GFDL-ESM2M,rcp85,2070,6790.91,120.9,85.63,12.33,1.43,0.27,220.56,99.66,14.03,1.7
Cobar,-31.49,145.83,GFDL-ESM2M,rcp85,2090,7760.46,122.5,105.07,16.5,2.2,0.5,246.77,124.27,19.2,2.7
Cobar,-31.49,145.83,MIROC5,rcp45,2030,5208.15,106.2,58.93,5.37,0.57,0.1,171.17,64.97,6.04,0.67
Cobar,-31.49,145.83,MIROC5,rcp45,2050,5186.8,104.97,58.67,5.3,0.57,0.1,169.61,64.64,5.97,0.67
Cobar,-31.49,145.83,MIROC5,rcp45,2070,5091.15,104.13,56.4,5.23,0.53,0.1,166.39,62.26,5.86,0.63
Cobar,-31.49,145.83,MIROC5,rcp45,2090,5333.96,104.5,61.63,6.67,0.63,0.1,173.53,69.03,7.4,0.73
Cobar,-31.49,145.83,MIROC5,rcp85,2030,5181.2,106.1,57.6,5.37,0.6,0.1,169.77,63.67,6.07,0.7
Cobar,-31.49,145.83,MIROC5,rcp85,2050,5388.42,106.27,62.23,6.63,0.67,0.1,175.9,69.63,7.4,0.77
Cobar,-31.49,145.83,MIROC5,rcp85,2070,5414.95,105.53,63.63,6.73,0.7,0.1,176.69,71.16,7.53,0.8
Cobar,-31.49,145.83,MIROC5,rcp85,2090,5275.23,103.53,59.7,6.97,0.73,0.1,171.03,67.5,7.8,0.83
Cobar,-31.49,145.83,OBS,historical,1995,5072.79,105.4,53.27,4.6,0.4,0.1,163.77,58.37,5.1,0.5
Coffs-Harbour,-30.31,153.12,CESM1-CAM5,rcp45,2030,1312.32,9.5,1.37,0.13,0.07,0,11.07,1.57,0.2,0.07
Coffs-Harbour,-30.31,153.12,CESM1-CAM5,rcp45,2050,1363.27,10.43,1.7,0.17,0.03,0.03,12.36,1.93,0.23,0.06
Coffs-Harbour,-30.31,153.12,CESM1-CAM5,rcp45,2070,1375.13,11.07,1.57,0.13,0.07,0.03,12.87,1.8,0.23,0.1
Coffs-Harbour,-30.31,153.12,CESM1-CAM5,rcp45,2090,1486.15,12.5,2.2,0.13,0.07,0.03,14.93,2.43,0.23,0.1
Coffs-Harbour,-30.31,153.12,CESM1-CAM5,rcp85,2030,1409.52,11.17,1.77,0.13,0.07,0.03,13.17,2,0.23,0.1
Coffs-Harbour,-30.31,153.12,CESM1-CAM5,rcp85,2050,1451.86,12.43,1.87,0.13,0.1,0.03,14.56,2.13,0.26,0.13
Coffs-Harbour,-30.31,153.12,CESM1-CAM5,rcp85,2070,1575.71,16.43,2.1,0.2,0.13,0.03,18.89,2.46,0.36,0.16
Coffs-Harbour,-30.31,153.12,CESM1-CAM5,rcp85,2090,1816.85,23.43,2.8,0.23,0.17,0.03,26.66,3.23,0.43,0.2
Coffs-Harbour,-30.31,153.12,GFDL-ESM2M,rcp45,2030,1467.66,11.9,1.9,0.13,0.1,0,14.03,2.13,0.23,0.1
Coffs-Harbour,-30.31,153.12,GFDL-ESM2M,rcp45,2050,1451.51,11.93,2.07,0.13,0.1,0,14.23,2.3,0.23,0.1
Coffs-Harbour,-30.31,153.12,GFDL-ESM2M,rcp45,2070,1640.23,16.3,1.97,0.23,0.1,0.03,18.63,2.33,0.36,0.13
Coffs-Harbour,-30.31,153.12,GFDL-ESM2M,rcp45,2090,1607.19,16.3,2.03,0.17,0.17,0,18.67,2.37,0.34,0.17
Coffs-Harbour,-30.31,153.12,GFDL-ESM2M,rcp85,2030,1551.53,14.37,2.1,0.17,0.1,0.03,16.77,2.4,0.3,0.13
Coffs-Harbour,-30.31,153.12,GFDL-ESM2M,rcp85,2050,1688.04,18.4,2.23,0.2,0.13,0.03,20.99,2.59,0.36,0.16
Coffs-Harbour,-30.31,153.12,GFDL-ESM2M,rcp85,2070,1709.27,19.13,2.3,0.23,0.13,0.03,21.82,2.69,0.39,0.16
Coffs-Harbour,-30.31,153.12,GFDL-ESM2M,rcp85,2090,2058.43,32.6,3.83,0.4,0.03,0.13,36.99,4.39,0.56,0.16
Coffs-Harbour,-30.31,153.12,MIROC5,rcp45,2030,1283.89,9.47,1.73,0.13,0.07,0,11.4,1.93,0.2,0.07
Coffs-Harbour,-30.31,153.12,MIROC5,rcp45,2050,1365.37,10.47,1.93,0.17,0.07,0,12.64,2.17,0.24,0.07
Coffs-Harbour,-30.31,153.12,MIROC5,rcp45,2070,1273.29,9.33,1.63,0.13,0.07,0,11.16,1.83,0.2,0.07
Coffs-Harbour,-30.31,153.12,MIROC5,rcp45,2090,1340.01,9.87,1.8,0.17,0.07,0,11.91,2.04,0.24,0.07
Coffs-Harbour,-30.31,153.12,MIROC5,rcp85,2030,1390.29,10.97,1.87,0.17,0.07,0,13.08,2.11,0.24,0.07
Coffs-Harbour,-30.31,153.12,MIROC5,rcp85,2050,1387.49,11.17,1.87,0.17,0.07,0,13.28,2.11,0.24,0.07
Coffs-Harbour,-30.31,153.12,MIROC5,rcp85,2070,1330.6,10.27,1.63,0.13,0.07,0,12.1,1.83,0.2,0.07
Coffs-Harbour,-30.31,153.12,MIROC5,rcp85,2090,1359.28,10.83,2,0.13,0.07,0,13.03,2.2,0.2,0.07
Coffs-Harbour,-30.31,153.12,OBS,historical,1995,1288.29,8.17,1.4,0.13,0.07,0,9.77,1.6,0.2,0.07
Darwin,-12.42,130.89,CESM1-CAM5,rcp45,2030,3048.98,83.57,18.13,0.37,0,0,102.07,18.5,0.37,0
Darwin,-12.42,130.89,CESM1-CAM5,rcp45,2050,3166.78,87.5,19.77,0.43,0,0,107.7,20.2,0.43,0
Darwin,-12.42,130.89,CESM1-CAM5,rcp45,2070,3218.8,86.53,22.7,0.43,0,0,109.66,23.13,0.43,0
Darwin,-12.42,130.89,CESM1-CAM5,rcp45,2090,3202.36,87.37,21.57,0.43,0,0,109.37,22,0.43,0
Darwin,-12.42,130.89,CESM1-CAM5,rcp85,2030,3128.15,85.03,19.93,0.4,0,0,105.36,20.33,0.4,0
Darwin,-12.42,130.89,CESM1-CAM5,rcp85,2050,3459.11,96.13,25.87,0.47,0,0,122.47,26.34,0.47,0
Darwin,-12.42,130.89,CESM1-CAM5,rcp85,2070,3405.91,91.37,27.2,0.63,0,0,119.2,27.83,0.63,0
Darwin,-12.42,130.89,CESM1-CAM5,rcp85,2090,3568.79,95.23,31.17,0.93,0,0,127.33,32.1,0.93,0
Darwin,-12.42,130.89,GFDL-ESM2M,rcp45,2030,3910.66,105.07,36.97,0.57,0,0,142.61,37.54,0.57,0
